i,j,prediction
869,36,2.0191546280667392e-10
869,37,0.007750663143651549
869,38,0.03209184672593074
869,39,0.01021344217743021
870,0,0.0016456863638688285
870,1,0.019175075529611098
870,2,0.017192419845949488
870,3,0.008985179548828815
870,4,2.7966161091066267e-17
870,5,0.09027116480698866
870,6,0.14980652222587795
870,7,0.00038912649734070795
870,8,0.0429026997233682
870,9,0.027842181622289644
870,10,0.0003669750036117556
870,11,0.07964712056932541
870,12,3.9863561169852254e-07
870,13,0.009004152688726537
870,14,0.007369515049760538
870,15,0.017351020687127933
870,16,0.0030270389384032524
870,17,0.00017224335239866262
870,18,0.018090191436521748
870,19,0.028013434493910236
870,20,2.844918220597125e-24
870,21,0.0034219330097411908
870,22,3.7698761005825756e-05
870,23,0.009924831478132336
870,24,0.0011832334939737192
870,25,0.0009701446257853715
870,26,4.787084055546606e-10
870,27,1.4918080272754498e-05
870,28,5.9711307847290985e-05
870,29,0.013305447167040647
870,30,0.013626256081697674
870,31,1.4711682146587728e-26
870,32,0.05165789158093221
870,33,0.10248261844239848
870,34,0.0025688032850286757
870,35,8.309777300834656e-07
870,36,6.546020613496293e-06
870,37,1.1706193506644745e-07
870,38,0.007369219559575146
870,39,0.00982367111482968
871,0,0.019696743726594742
871,1,0.044014903006084447
871,2,0.0719126339002881
871,3,0.026426948218019258
871,4,0.0002870720428941709
871,5,0.007413185292242425
871,6,0.1296704202988711
871,7,0.008091590108186344
871,8,0.0005360314105687661
871,9,3.557003103020762e-05
871,10,0.030883863451983656
871,11,0.00016244515420252393
871,12,1.2072772809317779e-09
871,13,2.1967295471237805e-06
871,14,0.023196776282932517
871,15,0.034606322857804295
871,16,0.06167538025545771
871,17,1.615724915447694e-05
871,18,0.01610774452972009
871,19,1.6631121714080803e-16
871,20,0.021693077660798924
871,21,0.00022516456398580814
871,22,0.00013964270015255184
871,23,0.001375279745809903
871,24,1.2340337064310127e-07
871,25,0.0009301516157858693
871,26,0.009487000498294118
871,27,8.096080765236366e-11
871,28,0.018821193919033977
871,29,0.0010166284279745827
871,30,0.00989915772709465
871,31,4.2101328899837857e-44
871,32,3.376417005455647e-05
871,33,0.05221581559248806
871,34,0.07231681243889303
871,35,2.454478969813348e-13
871,36,3.660891739110326e-12
871,37,1.7499186091638325e-11
871,38,0.0006896368250518492
871,39,0.0011947994250452133
872,0,0.0044990729382645535
872,1,0.09221522334948178
872,2,0.003355686413623335
872,3,0.0021391575919337503
872,4,0.06769841345330685
872,5,0.03141505357938596
872,6,0.2816382647127386
872,7,0.05664337229787598
872,8,0.03073119398734649
872,9,5.220270125177104e-05
872,10,0.014477518901792408
872,11,0.00934769426785255
872,12,0.01994556210023928
872,13,0.005402674220872693
872,14,0.030997313626248104
872,15,0.015260663049823103
872,16,0.09652723346042773
872,17,0.033217697434563806
872,18,9.789827152133375e-16
872,19,4.5409719197198115e-42
872,20,6.452522503070754e-08
872,21,1.5691141468834052e-09
872,22,0.00032763065227181515
872,23,1.1239349154101734e-22
872,24,0.010017170274344837
872,25,2.4014925372096666e-06
872,26,0.0006993998645306867
872,27,1.234837525473095e-16
872,28,0.036007052032898376
872,29,1.48782774923473e-10
872,30,0.14927883311768056
872,31,8.483346018982564e-05
872,32,0.040540235640513206
872,33,0.007121228956447176
872,34,0.0052287304235848564
872,35,4.510551380217509e-05
872,36,3.466204174667694e-10
872,37,0.051797740597786815
872,38,9.01609217097964e-07
872,39,0.01724759616988109
873,0,0.07065605051259659
873,1,0.05488988923225812
873,2,0.007733452701204512
873,3,0.00285132774994929
873,4,0.006975260790477817
873,5,0.026604566962689917
873,6,0.19793928944936356
873,7,0.034165637491444176
873,8,1.1525965084505752e-06
873,9,0.0002759633749914551
873,10,0.0016483439047971517
873,11,0.0008382629603000526
873,12,4.095670295572644e-09
873,13,0.0003690915084161203
873,14,0.010922525876422846
873,15,0.04314058879983178
873,16,0.006118934013765706
873,17,0.04262833747926972
873,18,0.003312758792038576
873,19,0.00533779432842086
873,20,0.015135176000607221
873,21,2.8916157902847725e-11
873,22,5.083704343880735e-40
873,23,3.2009315030312892e-12
873,24,0.0008025977543161227
873,25,0.00012676683973762189
873,26,1.4036662104775678e-38
873,27,7.183923399604516e-14
873,28,0.0009614047308323163
873,29,6.679480696047605e-08
873,30,0.05971689387906026
873,31,0.01783143870714162
873,32,0.00018574376056816096
873,33,0.0736073961436644
873,34,0.13387011539885965
873,35,3.390408373474048e-07
873,36,7.379721138328402e-05
873,37,3.3707078629385996e-05
873,38,0.0015160008206755418
873,39,0.022382713090202698
874,0,0.08198690649763468
874,1,0.08911275712263242
874,2,0.026980620884591668
874,3,0.009810955967844278
874,4,0.002327908091965648
874,5,0.1022643392744176
874,6,0.24082304246684164
874,7,0.015825858838883898
874,8,0.008866166898787211
874,9,2.6139634180886318e-05
874,10,0.014420462061015759
874,11,0.0013526611028526745
874,12,0.01949585265235506
874,13,0.013160491259786699
874,14,0.012275995108710911
874,15,0.15687780008723873
874,16,0.008319397039432451
874,17,1.2576356200933635e-07
874,18,0.00026291476391871214
874,19,0.015445173159311834
874,20,6.313580405451704e-10
874,21,0.014426059306716421
874,22,2.014731079900735e-08
874,23,7.087737953847827e-07
874,24,0.0022919742597030507
874,25,0.05547250106251018
874,26,1.7507422553327504e-06
874,27,0.06448666303330482
874,28,0.005233409551378746
874,29,1.2005738719582327e-05
874,30,0.009355394627167186
874,31,3.3878860198707657e-34
874,32,2.913567214558123e-06
874,33,0.00866603962101621
874,34,0.016938625354059853
874,35,0.005197693390092132
874,36,2.0372713823506778e-12
874,37,0.00021866623787782116
874,38,1.3040639431583975e-05
874,39,0.009732744948166549
875,0,0.00515345014146889
875,1,0.02896061808460887
875,2,0.022578721444771407
875,3,0.016608377632936697
875,4,0.0149347866935611
875,5,0.03931041867660353
875,6,0.07040601883236423
875,7,0.0016587439694815823
875,8,2.0149040597854706e-06
875,9,0.002272753273946098
875,10,0.0001723423727280239
875,11,0.0043119939139923446
875,12,0.028533637452199244
875,13,0.008554310524106235
875,14,0.00900751823273984
875,15,0.004179278280501803
875,16,0.0016929586444219354
875,17,0.00019372853755675567
875,18,2.2526741392419287e-07
875,19,1.564210654686431e-10
875,20,8.715527956645759e-18
875,21,0.00018843012759703492
875,22,3.8616884268801127e-31
875,23,3.0905485643597657e-06
875,24,0.034008826592161825
875,25,9.974371010366192e-05
875,26,0.005012489765242294
875,27,5.952551367470967e-12
875,28,0.020207417029801802
875,29,0.000134072858076233
875,30,0.06429025925075132
875,31,0.012828489774277446
875,32,3.638794246855206e-12
875,33,0.041748658032459196
875,34,0.04623428354608316
875,35,3.7309566669899063e-08
875,36,3.6048454603574827e-07
875,37,4.6447965261600124e-06
875,38,0.012950044580110943
875,39,0.031503561886121266
876,0,0.019899465713780946
876,1,0.027041573928627983
876,2,0.05978752190780277
876,3,0.01492406286298381
876,4,2.8720374028626328e-05
876,5,0.0342436390429143
876,6,0.14353994890147004
876,7,4.569340954796827e-05
876,8,0.009388588793874058
876,9,0.00018781435900071817
876,10,0.00011202779872274024
876,11,0.07841590949919437
876,12,0.016344251814340113
876,13,0.041715417810958944
876,14,1.330297755250936e-06
876,15,0.009281158658940915
876,16,0.008916516508347138
876,17,0.00012564514771693227
876,18,0.0018385202895414405
876,19,1.9373657619214683e-10
876,20,3.3297794026318136e-06
876,21,7.551864130248474e-07
876,22,5.737851832328909e-06
876,23,5.296586934157114e-05
876,24,0.0011983197364184273
876,25,6.72807222551998e-08
876,26,3.454568039688811e-13
876,27,5.577153943081135e-12
876,28,0.002327118731017497
876,29,0.00031251685220130924
876,30,0.014231513839691796
876,31,2.1219033779305074e-07
876,32,0.0017324038860210742
876,33,0.00882806655190497
876,34,0.023606123596067632
876,35,0.0015281637351928568
876,36,2.972831705074191e-06
876,37,6.566298611461144e-14
876,38,1.1817324920280517e-10
876,39,0.027179881116870527
877,0,0.01530872441800729
877,1,0.18008218063298376
877,2,7.823826979160303e-05
877,3,0.00682106428029027
877,4,8.948487401120058e-07
877,5,0.06473898097037516
877,6,0.14625557598219233
877,7,0.03202053370583411
877,8,0.0005492447084723947
877,9,0.002357129990898378
877,10,0.0023402188128006716
877,11,1.0180136534547694e-06
877,12,0.0005277361683441487
877,13,0.004794503643327297
877,14,0.0010430057717421457
877,15,0.001415147757492929
877,16,0.0001317534327319091
877,17,0.008385775495172705
877,18,0.0888676331215597
877,19,0.007627787268447257
877,20,2.9521821323072295e-13
877,21,0.07573437596281518
877,22,3.324446652166898e-06
877,23,2.0222542420809133e-05
877,24,9.454963532944343e-07
877,25,1.9907073756318656e-07
877,26,0.0207384543573435
877,27,0.027462981959245764
877,28,0.03827673058917721
877,29,0.003551675432227532
877,30,0.018588730364100057
877,31,7.78545273090586e-15
877,32,0.00024013377949297005
877,33,0.0509678963492559
877,34,0.022613053646068075
877,35,1.336181075407827e-06
877,36,0.005079458151235685
877,37,3.218425329899819e-09
877,38,1.1820255549184614e-07
877,39,0.01102660028314888
878,0,0.04116821134898987
878,1,0.14531326819135662
878,2,0.01795639859220121
878,3,0.03507190541520426
878,4,0.0049606558576480424
878,5,0.05636917823467704
878,6,0.14469523656276476
878,7,0.01938683573855086
878,8,0.024248691612560606
878,9,3.443220989706374e-19
878,10,0.0003971087860796192
878,11,0.0015673280649053372
878,12,9.441450370414985e-07
878,13,0.0249312563535868
878,14,0.05114930361255121
878,15,0.06317802033291335
878,16,0.0005451081517496614
878,17,0.06623229626066648
878,18,1.6761305567066658e-23
878,19,0.007906476560180247
878,20,4.4091896789840364e-24
878,21,0.02503531513788493
878,22,0.014534956305533711
878,23,1.4569004315904186e-18
878,24,6.69293547869079e-06
878,25,1.1259214846772293e-08
878,26,0.0014369357112732565
878,27,0.023462543211521514
878,28,7.686196189525391e-05
878,29,0.01295010783180287
878,30,0.04222102147601261
878,31,2.2913560631799003e-26
878,32,9.78309937671755e-06
878,33,0.03166400500395723
878,34,0.00044926853069104114
878,35,8.059475699125538e-18
878,36,0.003934269065598775
878,37,1.2075693164431892e-22
878,38,0.0012376699068471564
878,39,0.14867033184975242
879,0,0.050489144720723564
879,1,0.026924369056756128
879,2,0.09843944551361714
879,3,0.0607590427755388
879,4,0.0018309032241253013
879,5,0.04920572244916064
879,6,0.02336358739883058
879,7,0.03603866103934608
879,8,0.0031278951224906286
879,9,2.205373299698466e-12
879,10,0.0001378013642105849
879,11,0.0044912260264466115
879,12,0.0004519643477093641
879,13,7.722714234443862e-05
879,14,0.002789777058713351
879,15,0.023979457028336242
879,16,0.02083545471417302
879,17,0.004363853078903716
879,18,0.003147657904095112
879,19,9.193760109797268e-35
879,20,2.809188741509596e-05
879,21,0.021412766584775807
879,22,4.077232271508619e-13
879,23,0.0002186390002261024
879,24,0.007959503044702167
879,25,1.5730644871774926e-14
879,26,4.3437642580412926e-10
879,27,0.0003473762339279705
879,28,0.0725503786265378
879,29,6.823227796750129e-11
879,30,0.0032610965775060723
879,31,0.04307411049401318
879,32,0.02270333210475567
879,33,0.0026835524076503255
879,34,0.0007606273601811274
879,35,5.0063269985361e-11
879,36,7.466646619160649e-10
879,37,1.1778457532487101e-05
879,38,1.604867433085782e-05
879,39,0.021638436308361927
880,0,0.00046256963728247486
880,1,0.011579385518280954
880,2,0.00955874191984149
880,3,0.053646368813314804
880,4,1.6547479816346366e-05
880,5,0.09897548461614389
880,6,0.15921989168487438
880,7,0.019414209394970093
880,8,0.01070865204760844
880,9,0.0032003935474526923
880,10,0.013855702978660667
880,11,2.4248319990959456e-05
880,12,2.11552609934582e-06
880,13,0.026203290218085606
880,14,0.0015188772674839882
880,15,0.06175410265446231
880,16,0.001342939695487481
880,17,3.527857094919063e-05
880,18,0.014665669522254399
880,19,0.0013219606711162295
880,20,2.2346161791828083e-05
880,21,0.0030199455201874534
880,22,2.288949532805278e-06
880,23,6.322803541031266e-21
880,24,0.04219787386085066
880,25,2.266276059763991e-08
880,26,0.006752014018662204
880,27,4.5966950110399384e-08
880,28,0.012381945619598789
880,29,0.0005033664159536786
880,30,0.08865394230136413
880,31,0.026355530653206394
880,32,0.0013918814929480248
880,33,0.0013081361969479728
880,34,0.0020131513030841406
880,35,1.885374309728715e-11
880,36,2.603021465747602e-05
880,37,0.008157024097198111
880,38,6.390955681078467e-15
880,39,0.015095699595243874
881,0,0.01974334110374587
881,1,0.05512829559193193
881,2,0.14583444979138968
881,3,0.0036107488650773136
881,4,0.005774519460375504
881,5,0.04959841723445176
881,6,0.1244729488451859
881,7,0.02787376975483632
881,8,0.00540016926228849
881,9,0.0019156383511840127
881,10,0.07248962957016784
881,11,0.00016149508916283027
881,12,0.01033094468565986
881,13,0.01767374801146014
881,14,0.023950884587729617
881,15,0.06358900481086514
881,16,0.0006438633633659645
881,17,0.027236223747568514
881,18,0.009754131112893189
881,19,0.0014765117456235074
881,20,6.666521032435263e-06
881,21,3.073205983210373e-10
881,22,3.0366096586667946e-09
881,23,3.3678635736055266e-07
881,24,0.0011018122124292033
881,25,0.00028622254958866124
881,26,1.6449321867671216e-16
881,27,1.3239467475261718e-08
881,28,0.01019160713446502
881,29,0.05000079225567809
881,30,0.0034162918091119217
881,31,2.1600862856952963e-17
881,32,0.023958523752722165
881,33,0.03574950706525533
881,34,0.039523749337815516
881,35,0.0038542399902103046
881,36,0.00330510328207372
881,37,1.2417949248747428e-12
881,38,0.002267270645304475
881,39,0.012189416407460326
882,0,0.03023682204382019
882,1,0.028807687688112243
882,2,0.012947658152382207
882,3,0.044844222814169436
882,4,3.609556971602508e-13
882,5,0.0036782062025959416
882,6,0.06344712795744602
882,7,0.026462218228779873
882,8,0.0028731631232491576
882,9,0.0006570318207011579
882,10,5.281435658832739e-06
882,11,1.8599038808553346e-06
882,12,3.390632752626347e-07
882,13,0.0029898566426026004
882,14,0.00036258602377714846
882,15,0.06459554294391727
882,16,0.0015039904258823782
882,17,4.474738377210987e-06
882,18,2.9877023960498117e-09
882,19,0.00930783290933763
882,20,1.5652291686030825e-07
882,21,9.473141817063477e-05
882,22,2.289630069570402e-14
882,23,6.802911752844379e-05
882,24,1.6256248429912863e-05
882,25,0.0011669310437438733
882,26,0.0010563776596020685
882,27,4.6187510732112015e-33
882,28,0.004378642373147418
882,29,0.05165290296037968
882,30,0.04028897141232716
882,31,9.041486181202821e-26
882,32,0.04572292764835732
882,33,0.005637215658801784
882,34,0.08431578792881894
882,35,5.177458611476037e-11
882,36,0.01334649296172024
882,37,0.01128439265256339
882,38,1.47865426287291e-12
882,39,0.002689351166338552
883,0,0.003019759890505587
883,1,0.17757399793997142
883,2,1.0469085423333316e-06
883,3,0.004464387502769238
883,4,0.007472468010614529
883,5,0.017841735160634815
883,6,0.07805463726580471
883,7,0.030618976577241896
883,8,0.005987519343883754
883,9,1.5590198388144544e-05
883,10,0.014203808610341708
883,11,0.023540471143091855
883,12,0.0008244494602984614
883,13,0.005805946146493879
883,14,0.0005529270727111132
883,15,0.012175362481743442
883,16,4.673028925418621e-09
883,17,2.25150982554464e-05
883,18,0.0010271523654994898
883,19,2.2334176744573035e-19
883,20,6.301422776481751e-22
883,21,0.0033094836600404093
883,22,1.1026078884547497e-05
883,23,2.0406180492814926e-07
883,24,0.024703773517060594
883,25,3.2623604632660344e-08
883,26,4.644110672076086e-06
883,27,3.0296127318500783e-05
883,28,0.07930221310966805
883,29,7.931463043118733e-13
883,30,0.12298100616903916
883,31,1.9023253799389998e-19
883,32,0.009191685734922888
883,33,0.08294960574166428
883,34,0.003966375507030296
883,35,0.0010299641279883386
883,36,6.767150484781654e-05
883,37,2.1564274918073525e-12
883,38,2.7899882407215177e-10
883,39,0.2210935485270383
884,0,0.023003842355141114
884,1,0.10944042175938887
884,2,0.011019358199819933
884,3,0.0036837804105673924
884,4,0.0002019647771227017
884,5,0.059250823269480155
884,6,0.26436742329502694
884,7,0.01728941280051276
884,8,0.014976060920247046
884,9,0.001773065289187848
884,10,0.018663016070257343
884,11,3.883080354393549e-08
884,12,6.616178158657712e-06
884,13,0.02128048082345482
884,14,0.012477501405802196
884,15,0.0019005319781023196
884,16,5.226124095971944e-05
884,17,0.02468786152081446
884,18,0.034095722551995084
884,19,5.319900130570278e-10
884,20,0.015681080111098946
884,21,5.804591406723264e-05
884,22,3.3366465833146423e-06
884,23,1.4755176943098954e-11
884,24,0.0018856670716873043
884,25,1.1183738539549918e-05
884,26,2.579914327151373e-12
884,27,8.554109174870988e-05
884,28,0.0009708013936763528
884,29,0.005115387784130982
884,30,0.05366526053529413
884,31,5.12029535485945e-06
884,32,0.014734608304967768
884,33,0.0954874158402844
884,34,0.009775730093650088
884,35,0.017383286590834334
884,36,2.3786893142198915e-73
884,37,4.558203710832181e-11
884,38,0.02736686447567183
884,39,0.014116879275316912
885,0,0.041389548226208335
885,1,0.02778588119266824
885,2,0.01045044770522079
885,3,0.00046489862710378155
885,4,5.501476551318018e-09
885,5,0.010959989466438096
885,6,0.18117723107338993
885,7,0.16050690009732457
885,8,0.027093441644175688
885,9,0.0003569895285855257
885,10,5.026446966510436e-07
885,11,0.011167272050954602
885,12,0.00024643172367561794
885,13,0.00661538220423925
885,14,0.00022745245150861487
885,15,0.014297586978379231
885,16,1.0289789070880347e-07
885,17,1.56144941985193e-06
885,18,4.213229484827262e-05
885,19,2.053644679722175e-26
885,20,1.2154233114344956e-07
885,21,0.005931196288558586
885,22,0.0005958798072028874
885,23,8.94094742150267e-05
885,24,5.034665508074011e-06
885,25,0.0012082895156711672
885,26,3.528924971104994e-11
885,27,9.711285695712487e-13
885,28,0.0001028630825357186
885,29,7.767584995625189e-06
885,30,0.01789299033307865
885,31,4.401125393659383e-29
885,32,0.005979804191969393
885,33,0.07828173600531728
885,34,0.05102041847126017
885,35,0.017750195654382534
885,36,1.297466725218273e-29
885,37,5.725499003694977e-10
885,38,1.518091830158378e-05
885,39,0.038274048183158924
886,0,0.0011779249024420088
886,1,0.031553879687319764
886,2,0.0005916514649708019
886,3,0.10902055148885803
886,4,2.9690979917503002e-05
886,5,0.006458345729650606
886,6,0.20193155543586172
886,7,0.0088099255759959
886,8,0.01969628157390846
886,9,5.679226012307533e-06
886,10,0.004283429837883945
886,11,0.013317871184128404
886,12,3.7653521205506417e-06
886,13,0.006184424284940936
886,14,0.006283640190215235
886,15,0.006812334219066857
886,16,0.0023527289381729496
886,17,0.002271783715041508
886,18,0.0003576557402927035
886,19,1.1464686487433407e-08
886,20,4.096738893365341e-05
886,21,2.1023233921537632e-05
886,22,0.0003809064003116149
886,23,4.008717585119231e-05
886,24,0.018400130156351346
886,25,9.3268789348958e-10
886,26,4.219206420273113e-09
886,27,0.000759147119423542
886,28,3.4613415491927565e-11
886,29,2.9303562151708894e-05
886,30,0.10679291073889208
886,31,1.4331462293649838e-18
886,32,0.011782374615988406
886,33,0.04665733714587328
886,34,0.04518572752492616
886,35,1.9347791720998108e-10
886,36,0.00033760186975100655
886,37,7.32101879043558e-11
886,38,0.009423043142581888
886,39,0.010130415047015848
887,0,0.05798354999756583
887,1,0.03307209581019636
887,2,0.00924923642809684
887,3,0.014415404143172406
887,4,5.7705914401124376e-05
887,5,0.10419205634644851
887,6,0.23651948189960315
887,7,0.012023320819390799
887,8,0.0005803693091462981
887,9,0.0028207193965366735
887,10,0.004006970086473547
887,11,0.008561484801549274
887,12,1.925001179572019e-06
887,13,0.0027792236449140687
887,14,0.07202659255449814
887,15,0.009104122376660364
887,16,0.003076099090364695
887,17,0.013311547541271656
887,18,1.2816328576842923e-08
887,19,7.763010678019668e-11
887,20,5.329938300748136e-37
887,21,0.06185908899824168
887,22,1.3627822649010815e-05
887,23,2.6179490765013884e-10
887,24,0.04674174969434556
887,25,0.0017673838457181411
887,26,1.203680641900482e-05
887,27,4.363713229621844e-22
887,28,0.03251250459512341
887,29,6.264629591410112e-07
887,30,0.08206063330488268
887,31,4.739750900978218e-05
887,32,3.2521096492953912e-06
887,33,0.006002888364373075
887,34,0.04184837830868847
887,35,0.024588664258692848
887,36,0.00021410459107930606
887,37,2.2449240183192744e-10
887,38,7.634245612427712e-05
887,39,0.013039921136530677
888,0,0.0048168580763315845
888,1,0.0774032942536373
888,2,0.000797577258689564
888,3,0.014603335057011894
888,4,0.010037613346088143
888,5,0.03294947972608423
888,6,0.19791744360400718
888,7,0.011363930534496539
888,8,1.5450696695487525e-05
888,9,0.03359088652539332
888,10,0.004929418322677066
888,11,2.7598702626221897e-06
888,12,0.0505358763075629
888,13,0.00196298302138995
888,14,0.07825194273724598
888,15,0.001780858866471907
888,16,0.005326000640736097
888,17,0.01712312008718378
888,18,4.794307457022682e-17
888,19,9.577842380256606e-07
888,20,1.5178234510743878e-07
888,21,0.00012664113936958614
888,22,0.00016785037895369442
888,23,0.00029440496927362833
888,24,3.294739273344974e-06
888,25,6.82345064493269e-05
888,26,7.716187464698265e-06
888,27,1.2051115799073824e-06
888,28,0.010319226767169084
888,29,0.0015342452860715313
888,30,0.07438666464890246
888,31,2.670880519554261e-05
888,32,0.01078403404159198
888,33,0.010060356197856408
888,34,0.004580188974285437
888,35,2.725223527790964e-09
888,36,6.005461658978956e-33
888,37,4.7954454999714154e-20
888,38,0.00010908854216481117
888,39,0.00012489301757449313
889,0,0.052603573220044594
889,1,0.052345984377175483
889,2,0.044730574325428665
889,3,0.04613823652447663
889,4,0.016795824036742745
889,5,0.028179778213376104
889,6,0.11456985554566233
889,7,0.0734165774400972
889,8,0.003782894164569269
889,9,2.5108274594043258e-05
889,10,0.007743067866377777
889,11,0.0038968327531188987
889,12,3.186990273934882e-08
889,13,0.0007149359239724261
889,14,0.018854244657009373
889,15,0.0056873581646160855
889,16,0.03794340680093981
889,17,7.90160422949329e-10
889,18,0.0019953182915786946
889,19,3.15611883390373e-05
889,20,3.755957282882379e-33
889,21,0.008293259310900037
889,22,1.1363044643989164e-08
889,23,2.7243199947367965e-14
889,24,0.0047854006631774726
889,25,4.417334557969329e-08
889,26,4.397917483853399e-17
889,27,0.0022549449085943365
889,28,0.013574270668408443
889,29,0.0030713838692373835
889,30,0.013141675335786742
889,31,0.0005496648926712958
889,32,0.009110074632579308
889,33,0.052731972975008826
889,34,0.12591975680815728
889,35,2.5575882745471217e-10
889,36,6.969537631220589e-09
889,37,4.175697823884793e-21
889,38,0.005804795807453496
889,39,0.09019474393775906
890,0,0.005234192098122996
890,1,0.0686508712056712
890,2,0.013625539055966952
890,3,0.0022706569860590563
890,4,1.941698866380865e-06
890,5,0.010703820741646011
890,6,0.1581776250615357
890,7,0.11531614576422747
890,8,0.04679629726315865
890,9,6.770960731886519e-07
890,10,0.0231060137132579
890,11,0.030835890825281435
890,12,6.822336511054698e-05
890,13,0.016455072299833222
890,14,0.00915772286538591
890,15,0.0037749632234693555
890,16,0.08969929899135227
890,17,1.456180220225288e-05
890,18,0.0013792338709164432
890,19,4.2713616513918695e-07
890,20,1.0644829328321601e-29
890,21,3.617724673711391e-05
890,22,0.040958548752429845
890,23,0.020104590524863145
890,24,0.0014103071982910545
890,25,0.015616147942822558
890,26,2.1001821341206675e-09
890,27,5.456869987132731e-05
890,28,0.00013896639894810055
890,29,1.0695636480547062e-06
890,30,0.026381902044925975
890,31,3.4532515451481713e-07
890,32,0.009101420011387593
890,33,0.09273800376708308
890,34,0.01406831060034155
890,35,4.527154581053088e-05
890,36,6.83164623511159e-29
890,37,0.016688458892518347
890,38,1.796203848413793e-07
890,39,0.0036347924981112315
891,0,0.017117541765189065
891,1,0.03149273981900698
891,2,3.954824394520277e-06
891,3,0.014239764676854191
891,4,9.35756929986356e-06
891,5,0.010446715390933172
891,6,0.17966275441429924
891,7,0.026210218983744368
891,8,0.0004917826987908759
891,9,0.06691948414051582
891,10,1.3135178816055325e-05
891,11,0.000549069293776795
891,12,1.0221121690485169e-05
891,13,0.02019213996703953
891,14,1.0551830667842828e-10
891,15,0.022967260219779226
891,16,0.0010512861702183358
891,17,0.02921106472356927
891,18,4.930283676286067e-05
891,19,3.0288585869462823e-20
891,20,1.4208491000169044e-10
891,21,0.007227619853202812
891,22,5.820269579368333e-13
891,23,0.0006201910824036201
891,24,0.0494846273398018
891,25,5.0676411438491915e-08
891,26,0.0010283609508957901
891,27,0.0017692024309942302
891,28,0.01879888503187913
891,29,8.430897010756476e-09
891,30,0.018413179510429728
891,31,7.1655343722068e-14
891,32,0.013941462520461448
891,33,0.023419350740743906
891,34,0.004097136012752711
891,35,0.0008659265216722304
891,36,1.9635645963051787e-10
891,37,5.323743334300261e-10
891,38,0.0015297685201654746
891,39,0.040701988454436476
892,0,0.010153756804624
892,1,0.04060580571585777
892,2,0.00023244649542408774
892,3,0.028679986532018305
892,4,3.5498583266507885e-09
892,5,0.008413421099550948
892,6,0.19085192315243185
892,7,0.040181341908400996
892,8,9.90817685150654e-09
892,9,0.012609125069726933
892,10,0.006166091264337399
892,11,0.01956159506253157
892,12,0.06366372820972037
892,13,0.02872801849102031
892,14,0.0004911608255475506
892,15,0.009566250377609924
892,16,0.005061473457279108
892,17,5.289591704426402e-06
892,18,1.582425869498519e-09
892,19,3.371905077878936e-10
892,20,1.1711542272417274e-19
892,21,0.00010351972491653851
892,22,1.5998014525316293e-06
892,23,1.869801522391792e-09
892,24,0.00036708698175119393
892,25,9.279937939771219e-15
892,26,1.901030166647397e-17
892,27,3.237870966699278e-11
892,28,0.04750064186671639
892,29,0.00017711923190855442
892,30,0.02552271201973496
892,31,1.4572892929835639e-34
892,32,0.0008198280155208359
892,33,0.023021752635379235
892,34,0.01826495225043416
892,35,1.4067708683733636e-12
892,36,0.0028764775982789348
892,37,0.028964926386135702
892,38,2.9031625190070373e-22
892,39,0.004227566195840696
893,0,0.0061511019732014395
893,1,0.14724231913779162
893,2,0.01149528067054004
893,3,0.002624662834161737
893,4,1.4725106374727357e-11
893,5,0.026066522497633138
893,6,0.11273480292825791
893,7,0.04039755330072796
893,8,0.007192605822482737
893,9,0.0017664367324530953
893,10,0.010974531358187918
893,11,0.0010758996692999026
893,12,0.0018785820493268717
893,13,0.0021171622564596835
893,14,0.020453350098104645
893,15,0.15656481429556765
893,16,4.223030539998629e-06
893,17,2.7730145171861654e-05
893,18,9.840395818758202e-12
893,19,4.8866452816505325e-08
893,20,2.6388322012707323e-19
893,21,4.3468825289722806e-08
893,22,7.680351024436423e-28
893,23,3.505481081778011e-05
893,24,0.004302530653572592
893,25,3.8062361064108747e-07
893,26,0.0027382954556966982
893,27,1.0427411255681312e-18
893,28,0.0001820581034632701
893,29,0.018908220495226793
893,30,0.07740564205886605
893,31,6.094108091564993e-30
893,32,0.0015305388473251934
893,33,0.008345677816977233
893,34,0.026175141060729566
893,35,3.6673210134582278e-09
893,36,2.2960871895482367e-12
893,37,4.826164485186272e-07
893,38,2.6329627114938163e-07
893,39,0.007559351133608457
894,0,0.01419953338182376
894,1,0.010304989458643209
894,2,0.024491701052428386
894,3,0.0005409787660459774
894,4,0.0009367688606519149
894,5,0.010806886782128884
894,6,0.047523866136170864
894,7,0.01232210134104737
894,8,4.419221721476651e-05
894,9,0.0002126480838937447
894,10,1.710652976541185e-06
894,11,0.0006397870414833459
894,12,0.011168769297157915
894,13,9.126926811969668e-06
894,14,2.8410056807217896e-06
894,15,0.001073553375817491
894,16,0.0062969492103267
894,17,0.0011536364561243444
894,18,1.874602539401994e-09
894,19,0.0002598885115449837
894,20,3.2724855860658215e-28
894,21,0.011106154033161252
894,22,1.7493821674310618e-07
894,23,0.00032135439135402377
894,24,0.025022597242684942
894,25,1.2581605949845406e-07
894,26,5.1096629386605936e-14
894,27,1.2663128944675036e-16
894,28,0.00660888504518241
894,29,0.0004244116460056484
894,30,0.03386765586929554
894,31,4.0373931172004755e-18
894,32,0.0006788591360591668
894,33,0.15142995181490407
894,34,0.03991400118703101
894,35,4.6414418128746304e-14
894,36,4.7306136110892734e-17
